_id,Unnamed: 0,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
ObjectId("5c80968cd5cf373b2803caaf"),1823,5b4aa4ead3089013507dd261,DISHONORABLE INTENTIONS,http://www.amazon.com/Dishonorable-Intentions-Stone-Barrington-Novel/dp/0399573917?tag=NYTBS-20,Stuart Woods,Putnam,The New York lawyer Stone Barrington and his latest girlfriend are pursued by her ex-husband, who has connections to the Russian mob.,1466899200000,1465603200000,7,0,1,0,9.99,847,3.8,Infinity
ObjectId("5c80968cd5cf373b2803cab0"),1824,5b4aa4ead3089013507dd266,I ALMOST FORGOT ABOUT YOU,http://www.amazon.com/Almost-Forgot-About-You-Novel/dp/1101902574?tag=NYTBS-20,Terry McMillan,Crown,A middle-aged optometrist, twice divorced and tired of her work, decides to reinvent her life.,1466899200000,1465603200000,12,0,1,0,9.99,1083,4.3,Infinity
ObjectId("5c80968cd5cf373b2803cab1"),1825,5b4aa4ead3089013507dd269,HOMEGOING,http://www.amazon.com/Homegoing-novel-Yaa-Gyasi/dp/1101947136?tag=NYTBS-20,Yaa Gyasi,Knopf,This Ghanaian-American writer’s first novel traces the lives in West Africa and America of seven generations of the descendants of two half sisters.,1466899200000,1465603200000,15,0,1,0,10.01,NaN,4.5,Infinity
ObjectId("5c80968cd5cf373b2803cab2"),1826,5b4aa4ead3089013507dd270,FOREIGN AGENT,http://www.amazon.com/Foreign-Agent-Thriller-Scot-Harvath-ebook/dp/B0176M3X5S?tag=NYTBS-20,Brad Thor,Emily Bestler/Atria,The counterterrorism operative Scot Harvath searches for an informant who compromised an American mission in Syria.,1467504000000,1466208000000,2,0,1,0,8.99,1943,4.6,Infinity
ObjectId("5c80968cd5cf373b2803cab3"),1827,5b4aa4ead3089013507dd271,THE GIRLS,http://www.amazon.com/Girls-Novel-Emma-Cline-ebook/dp/B015LYZH20?tag=NYTBS-20,Emma Cline,Random House,In the summer of 1969, a California teenager is drawn to a Manson-like cult.,1467504000000,1466208000000,3,0,1,0,12.99,1849,3.4,Infinity
ObjectId("5c80968cd5cf373b2803cab4"),1828,5b4aa4ead3089013507dd272,TOM CLANCY: DUTY AND HONOR,http://www.amazon.com/Clancy-Duty-Honor-Jack-Novel/dp/0399176802?tag=NYTBS-20,Grant Blackwood,Putnam,A secretive German organization is trying to kill Tom Clancy’s character Jack Ryan Jr. (Clancy died in 2013.),1467504000000,1466208000000,4,0,1,0,NaN,1066,3.5,NaN
ObjectId("5c80968cd5cf373b2803cab5"),1829,5b4aa4ead3089013507dd273,HERE'S TO US,http://www.amazon.com/Heres-Us-Elin-Hilderbrand-ebook/dp/B0169ATKUK?tag=NYTBS-20,Elin Hilderbrand,Little, Brown,Sparks fly as a celebrity chef’s ex-wives pile into a small cabin in Nantucket to join his widow for the reading of his will.,1467504000000,1466208000000,5,0,1,0,8.99,913,4.2,Infinity
ObjectId("5c80968cd5cf373b2803cab6"),1830,5b4aa4ead3089013507dd279,BARKSKINS,http://www.amazon.com/Barkskins-Novel-Annie-Proulx/dp/0743288785?tag=NYTBS-20,Annie Proulx,Scribner,The Pulitzer Prize-winning novelist traces the destruction of the world’s forests over 300 years as it follows the descendants of two families.,1467504000000,1466208000000,11,0,1,0,NaN,871,NaN,NaN
ObjectId("5c80968cd5cf373b2803cab7"),1831,5b4aa4ead3089013507dd28a,THE PURSUIT,http://www.amazon.com/Pursuit-Fox-OHare-Novel-ebook/dp/B017G7IVSW?tag=NYTBS-20,Janet Evanovich and Lee Goldberg,Bantam,The F.B.I. agent Kate O’Hare and her con man partner, Nick Fox, face off against a dangerous ex-Serbian military officer.,1468108800000,1466812800000,8,0,1,0,8.99,776,4.5,Infinity
ObjectId("5c80968cd5cf373b2803cab8"),1832,5b4aa4ead3089013507dd291,VINEGAR GIRL,http://www.amazon.com/Vinegar-Girl-Novel-Hogarth-Shakespeare/dp/0804141266?tag=NYTBS-20,Anne Tyler,Hogarth Shakespeare,A retelling of “The Taming of the Shrew,” set in modern-day Baltimore.,1468108800000,1466812800000,15,0,1,0,5.38,NaN,3.8,Infinity
ObjectId("5c80968cd5cf373b2803cab9"),1833,5b4aa4ead3089013507dd297,FIRST COMES LOVE,http://www.amazon.com/First-Comes-Love-Emily-Giffin-ebook/dp/B014NZ4SXW?tag=NYTBS-20,Emily Giffin,Ballantine,Two sisters — one a successful lawyer with a small child and an unhappy marriage, the other a single teacher who yearns to be a mother — struggle toward forgiveness after 15 years of estrangement.,1468713600000,1467417600000,1,0,1,0,11.99,1064,4,Infinity
ObjectId("5c80968cd5cf373b2803caba"),1834,5b4aa4ead3089013507dd298,THE GAMES,http://www.amazon.com/Games-Private-James-Patterson/dp/0316407119?tag=NYTBS-20,James Patterson and Mark Sullivan,Little, Brown,Hired by Olympic organizers to protect the Rio games, Jack Morgan of Private, an international security and consulting firm, encounters dangerous threats.,1468713600000,1467417600000,2,0,1,0,9.99,987,4.5,Infinity
ObjectId("5c80968cd5cf373b2803cabb"),1835,5b4aa4ead3089013507dd2aa,GHOSTS OF WAR,http://www.amazon.com/Ghosts-War-Pike-Logan-Thriller/dp/0525954929?tag=NYTBS-20,Brad Taylor,Dutton,NaN,1468713600000,1467417600000,20,0,0,0,13.99,372,NaN,Infinity
ObjectId("5c80968cd5cf373b2803cabc"),1836,5b4aa4ead3089013507dd2b7,BELGRAVIA,http://www.amazon.com/Julian-Fellowess-Belgravia-Fellowes/dp/1455541168?tag=NYTBS-20,Julian Fellowes,Grand Central,Two families, one aristocratic and one wealthy, in Victorian London, from the creator of “Downton Abbey.”,1469318400000,1468022400000,13,0,1,0,9.99,618,4.1,Infinity
ObjectId("5c80968cd5cf373b2803cabd"),1837,5b4aa4ead3089013507dd2be,UNDERGROUND AIRLINES,http://www.amazon.com/Underground-Airlines-Ben-Winters/dp/0316261246?tag=NYTBS-20,Ben H Winters,Mulholland,NaN,1469318400000,1468022400000,20,0,0,0,NaN,NaN,NaN,NaN
ObjectId("5c80968cd5cf373b2803cabe"),1838,5b4aa4ead3089013507dd2bf,THE BLACK WIDOW,http://www.amazon.com/Black-Widow-Gabriel-Allon-Book-ebook/dp/B016UE6KTO?tag=NYTBS-20,Daniel Silva,Harper,Gabriel Allon, the Israeli art restorer and spy, recruits and trains a doctor from Jerusalem to help capture a secret ISIS terrorist in France.,1469923200000,1468627200000,1,0,1,0,9.99,5743,4.6,Infinity
ObjectId("5c80968cd5cf373b2803cabf"),1839,5b4aa4ead3089013507dd2d0,AMONG THE WICKED,http://www.amazon.com/Among-Wicked-Kate-Burkholder-Novel-ebook/dp/B019N4X1ZE?tag=NYTBS-20,Linda Castillo,Minotaur,Chief of Police Kate Burkholder goes undercover as a widow in a reclusive Amish community to investigate a girl's death.,1469923200000,1468627200000,18,0,0,0,NaN,477,4.7,NaN
ObjectId("5c80968cd5cf373b2803cac0"),1840,5b4aa4ead3089013507dd2d1,THE SINGLES GAME,http://www.amazon.com/Singles-Game-Lauren-Weisberger/dp/1476778213?tag=NYTBS-20,Lauren Weisberger,Simon & Schuster,NaN,1469923200000,1468627200000,19,0,0,0,11.99,189,3.8,Infinity
ObjectId("5c80968cd5cf373b2803cac1"),1841,5b4aa4ead3089013507dd2d6,THE WOMAN IN CABIN 10,http://www.amazon.com/Woman-Cabin-10-Ruth-Ware-ebook/dp/B019DKO5BM?tag=NYTBS-20,Ruth Ware,Scout,A travel writer on a cruise is certain she has heard a body thrown overboard, but no one believes her.,1470528000000,1469232000000,4,0,1,0,11.99,4754,3.8,Infinity
ObjectId("5c80968cd5cf373b2803cac2"),1842,5b4aa4ead3089013507dd2e0,GUILTY MINDS,http://www.amazon.com/Guilty-Minds-Joseph-Finder/dp/0525954627?tag=NYTBS-20,Joseph Finder,Dutton,Nick Heller, a Boston-based private intelligence operative, is called in when a slander site prepares to defame a Supreme Court justice.,1470528000000,1469232000000,14,0,1,0,14.96,276,4.3,Infinity
ObjectId("5c80968cd5cf373b2803cac3"),1843,5b4aa4ead3089013507dd2e1,FALLING,http://www.amazon.com/Falling-Jane-Green/dp/0399583289?tag=NYTBS-20,Jane Green,Berkley,An Englishwoman turned New York banker moves to Westport, Conn., where she finds a new career as a decorator and a new love in the salt-of-the-earth bartender who lives next door.,1470528000000,1469232000000,15,0,1,0,8,NaN,NaN,Infinity
ObjectId("5c80968cd5cf373b2803cac4"),1844,5b4aa4ead3089013507dd2e2,SIRACUSA,http://www.amazon.com/Siracusa-Delia-Ephron/dp/0399165215?tag=NYTBS-20,Delia Ephron,Blue Rider,Relationships unravel as two couples vacation together in Sicily.,1470528000000,1469232000000,16,0,1,0,11.88,367,3.5,Infinity
ObjectId("5c80968cd5cf373b2803cac5"),1845,5b4aa4ead3089013507dd2e7,TRULY MADLY GUILTY,http://www.amazon.com/Truly-Madly-Guilty-Liane-Moriarty-ebook/dp/B015MR0UJG?tag=NYTBS-20,Liane Moriarty,Flatiron,Tense turning points for three couples at a backyard barbecue gone wrong.,1471132800000,1469836800000,1,0,1,0,NaN,4036,3.6,NaN
ObjectId("5c80968cd5cf373b2803cac6"),1846,5b4aa4ead3089013507dd2ee,HEROES OF THE FRONTIER,http://www.amazon.com/Heroes-Frontier-Dave-Eggers/dp/045149380X?tag=NYTBS-20,Dave Eggers,Knopf,Josie, a former dentist, is on the run from a bad relationship and on the lam in the Alaskan wilderness with her children.,1471132800000,1469836800000,8,0,1,0,NaN,NaN,3.1,NaN
ObjectId("5c80968cd5cf373b2803cac7"),1847,5b4aa4ead3089013507dd2f3,KILLER LOOK,http://www.amazon.com/Killer-Look-Alexandra-Cooper-Novel/dp/1101984015?tag=NYTBS-20,Linda Fairstein,Dutton,An unlikely suicide takes Alexandra Cooper to the ugly side of New York's fashion world.,1471132800000,1469836800000,13,0,1,0,9.99,278,4.2,Infinity
ObjectId("5c80968cd5cf373b2803cac8"),1848,5b4aa4ead3089013507dd2f4,DARK MATTER,http://www.amazon.com/Dark-Matter-Novel-Blake-Crouch-ebook/dp/B0180T0IUY?tag=NYTBS-20,Blake Crouch,Crown,The hero of this countdown thriller exists in several alternate universes and must accomplish an impossible task.,1471132800000,1469836800000,14,0,1,0,9.99,3657,4.4,Infinity
ObjectId("5c80968cd5cf373b2803cac9"),1849,5b4aa4ead3089013507dd2f5,THE ANGELS' SHARE,http://www.amazon.com/Angels-Share-Bourbon-Kings/dp/0451475283?tag=NYTBS-20,J R Ward,NAL,The apparent suicide of a Kentucky patriarch is looking more and more like murder. Second book in the Bourbon Kings series.,1471132800000,1469836800000,15,0,1,0,NaN,NaN,NaN,NaN
ObjectId("5c80968cd5cf373b2803caca"),1850,5b4aa4ead3089013507dd2fb,BULLSEYE,http://www.amazon.com/Bullseye-Michael-Bennett-James-Patterson/dp/0316407089?tag=NYTBS-20,James Patterson and Michael Ledwidge,Little, Brown,While the president of the United States is in New York to meet with his Russian counterpart, Detective Michael Bennett must stop a team of assassins.,1471737600000,1470441600000,1,0,1,0,9.99,873,4.3,Infinity
ObjectId("5c80968cd5cf373b2803cacb"),1851,5b4aa4ead3089013507dd2fe,THE UNDERGROUND RAILROAD,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,Colson Whitehead,Doubleday,A slave girl heads toward freedom on the network, envisioned as actual tracks and tunnels.,1471737600000,1470441600000,4,0,1,0,11.99,4353,4.2,Infinity
ObjectId("5c80968cd5cf373b2803cacc"),1852,5b4aa4ead3089013507dd302,SMOOTH OPERATOR,http://www.amazon.com/Smooth-Operator-Teddy-Stuart-Woods/dp/0399185267?tag=NYTBS-20,Stuart Woods and Parnell Hall,Putnam,When the former C.I.A. agent Teddy Fay comes to the aid of a powerful woman, the nation's fate is at stake.,1471737600000,1470441600000,8,0,1,0,9.99,711,4.4,Infinity
ObjectId("5c80968cd5cf373b2803cacd"),1853,5b4aa4ead3089013507dd306,DRAGONMARK,http://www.amazon.com/Dragonmark-Dark-Hunter-Novel-Novels-ebook/dp/B016I8G6XW?tag=NYTBS-20,Sherrilyn Kenyon,St. Martin's,The first book of a new trilogy featuring Illarion, a dragon made into a human  against his will. A Dark-Hunter novel.,1471737600000,1470441600000,12,0,1,0,NaN,653,NaN,NaN
ObjectId("5c80968cd5cf373b2803cace"),1854,5b4aa4ead3089013507dd310,INSIDIOUS,http://www.amazon.com/Insidious-FBI-Thriller-Book-20-ebook/dp/B01BT5YB8G?tag=NYTBS-20,Catherine Coulter,Gallery Books,Two cases — one concerning an attempted poisoning in Washington and another about the hunt for a serial killer in Los Angeles — are the focus of Coulter’s 20th F.B.I. thriller.,1472342400000,1471046400000,2,0,1,0,8.99,1138,4.5,Infinity
ObjectId("5c80968cd5cf373b2803cacf"),1855,5b4aa4ead3089013507dd313,THREE SISTERS, THREE QUEENS,http://www.amazon.com/Three-Sisters-Queens-Philippa-Gregory-ebook/dp/B01AGOWBAQ?tag=NYTBS-20,Philippa Gregory,Touchstone,The ties and conflicts among three royal women in the court of Henry VIII.,1472342400000,1471046400000,5,0,1,0,12.99,858,4.2,Infinity
ObjectId("5c80968cd5cf373b2803cad0"),1856,5b4aa4ead3089013507dd31d,BEHIND CLOSED DOORS,http://www.amazon.com/Behind-Closed-Doors-intriguing-psychological/dp/1250121000?tag=NYTBS-20,B A Paris,St. Martin's,The horror behind the apparently perfect life of British newlyweds.,1472342400000,1471046400000,15,0,1,0,9.99,5050,4.1,Infinity
ObjectId("5c80968cd5cf373b2803cad1"),1857,5b4aa4ead3089013507dd31e,ANOTHER BROOKLYN,http://www.amazon.com/Another-Brooklyn-Novel-Jacqueline-Woodson/dp/0062359983?tag=NYTBS-20,Jacqueline Woodson,Amistad/HarperCollins,An adult novel by an award-winning children's book author centers on memories of growing up and the close friendship of four girls.,1472342400000,1471046400000,16,0,1,0,11.99,324,4.1,Infinity
ObjectId("5c80968cd5cf373b2803cad2"),1858,5b4aa4ead3089013507dd324,STING,http://www.amazon.com/Sting-Sandra-Brown-ebook/dp/B01FQLZSPY?tag=NYTBS-20,Sandra Brown,Grand Central,A hired killer and a woman he kidnapped join forces to elude the F.B.I. agents and others who are searching for her corrupt brother.,1472947200000,1471651200000,2,0,1,0,8.99,1394,4.4,Infinity
ObjectId("5c80968cd5cf373b2803cad3"),1859,5b4aa4ead3089013507dd325,CURIOUS MINDS,http://www.amazon.com/Curious-Minds-Knight-Moon-Novel-ebook/dp/B01CBLURCG?tag=NYTBS-20,Janet Evanovich and Phoef Sutton,Bantam,The first of a new series featuring Emerson Knight, an eccentric millionaire, and Riley Moon, an analyst at a mega-bank.,1472947200000,1471651200000,3,0,1,0,8.99,1198,4.3,Infinity
ObjectId("5c80968cd5cf373b2803cad4"),1860,5b4aa4ead3089013507dd328,DAMAGED,http://www.amazon.com/Damaged-Novel-Rosato-DiNunzio-ebook/dp/B01B1MWLHU?tag=NYTBS-20,Lisa Scottoline,St. Martin’s,In the 15th Rosato & DiNunzio novel, Mary DiNunzio defends a dyslexic fifth grader accused of attacking a school aide.,1472947200000,1471651200000,6,0,1,0,9.99,618,4.4,Infinity
ObjectId("5c80968cd5cf373b2803cad5"),1861,5b4aa4ead3089013507dd330,THE LAST DAYS OF NIGHT,http://www.amazon.com/Last-Days-Night-Novel/dp/0812988906?tag=NYTBS-20,Graham Moore,Random House,Thomas Edison tries to take down George Westinghouse in this historical thriller.,1472947200000,1471651200000,14,0,1,0,12.99,1181,4.6,Infinity
ObjectId("5c80968cd5cf373b2803cad6"),1862,5b4aa4ead3089013507dd348,SURRENDER, NEW YORK,http://www.amazon.com/Surrender-New-York-Caleb-Carr/dp/0679455698?tag=NYTBS-20,Caleb Carr,Random House,NaN,1473552000000,1472256000000,18,0,0,0,14.98,487,3,Infinity
ObjectId("5c80968cd5cf373b2803cad7"),1863,5b4aa4ead3089013507dd34a,FIRST STAR I SEE TONIGHT,http://www.amazon.com/First-Star-I-See-Tonight-ebook/dp/B018QLY6QS?tag=NYTBS-20,Susan Elizabeth Phillips,Morrow,A former quarterback hires a detective to scope out the employees at his high-end nightclub.,1473552000000,1472256000000,20,0,0,0,NaN,652,4.6,NaN
ObjectId("5c80968cd5cf373b2803cad8"),1864,5b4aa4ead3089013507dd34b,A GREAT RECKONING,http://www.amazon.com/Great-Reckoning-Novel-Inspector-Gamache/dp/1250022134?tag=NYTBS-20,Louise Penny,Minotaur,An instructor at the police academy is found murdered, perhaps by one of the cadets favored by Armand Gamache, the retired homicide chief of the Sûreté du Québec.,1474156800000,1472860800000,1,0,1,0,9.99,2917,4.8,Infinity
ObjectId("5c80968cd5cf373b2803cad9"),1865,5b4aa4ead3089013507dd34d,RUSHING WATERS,http://www.amazon.com/Rushing-Waters-Novel-Danielle-Steel-ebook/dp/B0190HN0FU?tag=NYTBS-20,Danielle Steel,Delacorte,Six people cope with a hurricane in New York City.,1474156800000,1472860800000,3,0,1,0,8.99,1008,4.4,Infinity
ObjectId("5c80968cd5cf373b2803cada"),1866,5b4aa4ead3089013507dd34f,THE NIX,http://www.amazon.com/Nix-novel-Nathan-Hill-ebook/dp/B01A4B1PEE?tag=NYTBS-20,Nathan Hill,Knopf,An aspiring writer who spends too much time playing video games investigates the past of the mother who abandoned him.,1474156800000,1472860800000,5,0,1,0,NaN,NaN,4.2,NaN
ObjectId("5c80968cd5cf373b2803cadb"),1867,5b4aa4ead3089013507dd352,THE JEALOUS KIND,http://www.amazon.com/Jealous-Kind-Novel-Holland-Family-ebook/dp/B01BCEPOYY?tag=NYTBS-20,James Lee Burke,Simon & Schuster,A coming-of-age story set in 1952 Houston and featuring a member of the Holland family completes a trilogy with “Wayfaring Stranger” and “Rising Sun.”,1474156800000,1472860800000,8,0,1,0,8.99,538,4.3,Infinity
ObjectId("5c80968cd5cf373b2803cadc"),1868,5b4aa4ead3089013507dd357,THE COUPLE NEXT DOOR,http://www.amazon.com/Couple-Next-Door-Novel/dp/0735221081?tag=NYTBS-20,Shari Lapena,Pamela Dorman/Viking,A couple’s secrets emerge after their baby disappears.,1474156800000,1472860800000,13,0,1,0,9.99,4308,4.1,Infinity
ObjectId("5c80968cd5cf373b2803cadd"),1869,5b4aa4ead3089013507dd35f,APPRENTICE IN DEATH,http://www.amazon.com/Apprentice-Death-J-D-Robb/dp/1101987979?tag=NYTBS-20,J D Robb,Berkley,Lt. Eve Dallas of the N.Y.P.D. calls on the technological expertise of her husband, Roarke, when three skaters at Wollman Rink are shot by a sniper. By Nora Roberts, writing pseudonymously.,1474761600000,1473465600000,1,0,1,0,7.99,2457,4.8,Infinity
ObjectId("5c80968cd5cf373b2803cade"),1870,5b4aa4ead3089013507dd360,RAZOR GIRL,http://www.amazon.com/Razor-Girl-novel-Carl-Hiaasen-ebook/dp/B019B6TVUI?tag=NYTBS-20,Carl Hiaasen,Knopf,The ex-cop Andrew Yancy​ from ​“Bad Monkey” gets involved in a kidnapping gone wrong.,1474761600000,1473465600000,2,0,1,0,9.99,1612,4.2,Infinity
ObjectId("5c80968cd5cf373b2803cadf"),1871,5b4aa4ead3089013507dd365,HERE I AM,http://www.amazon.com/Here-Am-Jonathan-Safran-Foer/dp/0374280029?tag=NYTBS-20,Jonathan Safran Foer,Farrar, Straus & Giroux,Private and public crises converge for four generations of a Jewish family.,1474761600000,1473465600000,7,0,1,0,9.99,409,3.6,Infinity
ObjectId("5c80968cd5cf373b2803cae0"),1872,5b4aa4ead3089013507dd366,A GENTLEMAN IN MOSCOW,http://www.amazon.com/Gentleman-Moscow-Novel-Amor-Towles/dp/0670026190?tag=NYTBS-20,Amor Towles,Viking,A Russian count undergoes 30 years of house arrest in the Metropol hotel, across from the Kremlin.,1474761600000,1473465600000,8,0,1,0,13.99,9902,4.7,Infinity
ObjectId("5c80968cd5cf373b2803cae1"),1873,5b4aa4ead3089013507dd368,DOWNFALL,http://www.amazon.com/Downfall-Brady-Suspense-J-Jance-ebook/dp/B017R4JVOC?tag=NYTBS-20,J A Jance,Morrow/HarperCollins,Joanna Brady, the sheriff of Cochise County, must cope with pregnancy, the recent deaths of her mother and stepfather, an upcoming election — and the mysterious discovery of the bodies of two women at the base of a nearby peak. The 17th novel in a series.,1474761600000,1473465600000,10,0,1,0,6.99,780,4.7,Infinity
ObjectId("5c80968cd5cf373b2803cae2"),1874,5b4aa4ead3089013507dd369,MANITOU CANYON,http://www.amazon.com/Manitou-Canyon-Novel-OConnor-Mystery-ebook/dp/B0176M3YZW?tag=NYTBS-20,William Kent Krueger,Atria,Cork O’Connor, a former sheriff turned private investigator, goes missing in Minnesota’s north woods while searching for a man who disappeared while camping. The 15th book in a series.,1474761600000,1473465600000,11,0,1,0,NaN,450,NaN,NaN
ObjectId("5c80968cd5cf373b2803cae3"),1875,5b4aa4ead3089013507dd373,COMMONWEALTH,http://www.amazon.com/Commonwealth-Ann-Patchett-ebook/dp/B019C40Z7M?tag=NYTBS-20,Ann Patchett,Harper,Five decades in the lives of two families — parents, children, siblings, stepchildren — remade by divorce.,1475366400000,1474070400000,1,0,1,0,13.99,2440,3.8,Infinity
ObjectId("5c80968cd5cf373b2803cae4"),1876,5b4aa4ead3089013507dd374,PIRATE,http://www.amazon.com/Pirate-Sam-Remi-Fargo-Adventure/dp/0399183973?tag=NYTBS-20,Clive Cussler and Robin Burcell,Putnam,Sam and Remi Fargo pursue an ancient treasure.,1475366400000,1474070400000,2,0,1,0,9.99,974,4.4,Infinity
ObjectId("5c80968cd5cf373b2803cae5"),1877,5b4aa4ead3089013507dd378,AN OBVIOUS FACT,http://www.amazon.com/Obvious-Fact-Longmire-Mystery/dp/0525426949?tag=NYTBS-20,Craig Johnson,Viking,Sheriff Walt Longmire and his friend Henry Standing Bear investigate a motorcycle accident. The basis of the Netflix series.,1475366400000,1474070400000,6,0,1,0,11.99,883,4.6,Infinity
ObjectId("5c80968cd5cf373b2803cae6"),1878,5b4aa4ead3089013507dd379,NUTSHELL,http://www.amazon.com/Nutshell-Novel-Ian-McEwan-ebook/dp/B01E2GZ30Y?tag=NYTBS-20,Ian McEwan,Nan A. Talese/Doubleday,A fetus in utero overhears his mother plotting with his uncle to kill his father.,1475366400000,1474070400000,7,0,1,0,11.99,837,4,Infinity
ObjectId("5c80968cd5cf373b2803cae7"),1879,5b4aa4ead3089013507dd37f,ROBERT B. PARKER'S DEBT TO PAY,http://www.amazon.com/Robert-Parkers-Jesse-Stone-Novel/dp/0399171436?tag=NYTBS-20,Reed Farrel Coleman,Putnam,Jesse Stone pursues a psychotic assassin out for revenge; a continuation of the series by Parker, who died in 2010.,1475366400000,1474070400000,13,0,1,0,9.99,549,3.8,Infinity
